Price,Close,High,Low,Open,Volume
Ticker,TORNTPHARM.NS,TORNTPHARM.NS,TORNTPHARM.NS,TORNTPHARM.NS,TORNTPHARM.NS
Date,,,,,
2016-04-20,633.3480224609375,659.6134447513655,631.303684877166,651.5249574304297,382310
2016-04-21,649.2139282226562,652.2804072445678,635.525661505252,639.9698969003936,222158
2016-04-22,649.0582885742188,657.3023663227852,648.0139041837945,652.7692682554084,170444
2016-04-25,632.2813110351562,655.1913648593132,630.5481027330233,655.1913648593132,217052
2016-04-26,635.6143798828125,640.8585981561596,626.6814796213861,632.8589762651673,174936
2016-04-27,641.236572265625,645.3030590041631,634.0813632466871,634.7702415183089,186044
2016-04-28,630.6370849609375,644.3697849762343,627.7039000671186,638.1922861197367,226554
2016-04-29,635.6368408203125,641.1698928260862,630.6815069320944,632.8369504975556,126924
2016-05-02,634.28125,648.8361208297274,629.259296584875,633.7479634562253,233414
2016-05-03,637.9032592773438,643.0585610223321,631.1258009086916,637.7477219026725,149346
2016-05-04,623.3484497070312,642.1475872505267,620.2152962837291,639.9476581651403,95898
2016-05-05,622.4817504882812,626.1038126561024,606.193619295589,622.6372878541937,210492
2016-05-06,619.148681640625,630.3481334383858,614.4155599668264,622.1929721183052,69520
2016-05-09,617.23779296875,630.2594279836612,612.860230742207,619.971009344002,252856
2016-05-10,617.8375244140625,625.1483234971842,612.2377991967431,617.7486614149444,99432
2016-05-11,615.1044921875,621.7486031657049,608.8380761601422,613.7712214158795,84906
2016-05-12,620.9486083984375,623.970710462873,614.1933916379562,617.2821138390938,83988
2016-05-13,618.5042114257812,625.7039052371247,616.8598660480671,622.1485169601905,95166
2016-05-16,621.7262573242188,625.7038803513911,614.1266260347115,621.7485002004329,79924
2016-05-17,615.6153564453125,620.4373943976442,613.1710274099377,617.7930422542831,98620
2016-05-18,614.1265869140625,619.1485940359544,613.3044143102786,615.3487515077967,51416
2016-05-19,610.9488525390625,617.6152038255915,607.082390493238,609.7489310078496,63896
2016-05-20,588.8834838867188,615.8377304988854,584.4170052262546,613.6156126082914,188162
2016-05-23,590.8833618164062,602.1939196399011,584.4169773627084,595.5275662859539,143946
2016-05-24,601.9716796875,631.0814213039866,555.5294201619602,573.3063616071428,1431458
2016-05-25,618.39306640625,624.4150266195668,603.1493726841655,603.1493726841655,363022
