Price,Close,High,Low,Open,Volume
Ticker,JWL.NS,JWL.NS,JWL.NS,JWL.NS,JWL.NS
Date,,,,,
2016-04-20,20.054523468017578,20.650200845521066,19.607763541277762,20.650200845521066,65763
2016-04-21,19.260284423828125,20.153802412234306,19.161004226535823,20.05452410855427,32636
2016-04-22,18.763883590698242,19.70704253708221,18.466044920057033,19.359562825592743,61694
2016-04-25,18.068923950195312,18.863161574849492,17.969643773710573,18.763881398364752,44829
2016-04-26,18.416404724121094,18.515684916760325,17.771086312384345,18.366765574607562,26241
2016-04-27,18.11856460571289,18.863163151153145,17.87036509056614,18.366764120859642,40871
2016-04-28,18.068923950195312,18.813522433413056,18.01928291514701,18.366762586037662,18773
2016-04-29,18.91280174255371,19.2602814322997,17.920003711057728,18.366763582675706,91614
2016-05-02,19.061723709106445,19.11136285518158,18.019284599020224,18.664602966057192,43004
2016-05-03,19.409202575683594,21.742278546879266,18.863164364677267,19.260283235737518,306456
2016-05-04,18.714244842529297,19.558123618823917,18.66460380062248,19.161002858017888,21687
2016-05-05,18.91280174255371,19.4092007583017,18.813523454293687,18.8631625984237,21272
2016-05-06,19.061723709106445,19.161002001256715,18.664602966057192,18.664602966057192,16492
2016-05-09,18.16820526123047,19.607763326166012,17.87036657574624,18.86316471884325,79126
2016-05-10,17.96964454650879,19.359561396233964,17.87036436575443,19.359561396233964,42110
2016-05-11,17.920001983642578,18.36676181219473,17.820723704952577,18.36676181219473,75198
2016-05-12,17.522886276245117,18.466045238914848,17.42360608644639,18.466045238914848,72542
2016-05-13,17.870365142822266,18.168203804424493,17.622165626949734,17.82072599709257,68772
2016-05-16,17.522886276245117,17.969646183533328,17.225047600461053,17.969646183533328,47657
2016-05-17,17.622167587280273,17.820727979511425,17.274687847681875,17.820727979511425,28210
2016-05-18,17.67180633544922,17.771086529300277,17.37396764750824,17.42360679762767,17451
2016-05-19,17.622167587280273,19.806324327373993,17.522887391164698,17.870367130763093,37511
2016-05-20,17.373966217041016,18.118564769199917,17.274686031364087,17.820726105781173,32240
2016-05-23,16.92720603942871,17.721445617677958,16.62936738109275,17.32432677535934,29941
2016-05-24,16.92720603942871,17.47324610452732,16.77828671026073,17.47324610452732,15046
2016-05-25,16.976844787597656,17.324324437846695,16.927203755498223,17.27468340574726,15172
2016-05-26,17.026485443115234,17.225045801980848,16.679005761906367,17.026485443115234,25737
2016-05-27,17.522886276245117,17.622166466043844,16.87756788297157,16.976848072770295,29944
2016-05-30,17.522886276245117,17.8703659937346,17.27468674855436,17.8207268456413,19495
2016-05-31,14.941612243652344,17.77108638352415,14.792691954097348,17.72144723381191,331119
2016-06-01,14.246652603149414,15.090530389822804,14.0480922328206,14.941611058882211,169057
2016-06-02,14.345932006835938,14.494852286298762,13.998453248368065,14.147372581024865,33784
2016-06-03,14.147372245788574,15.487649995164631,14.04809206183257,14.544491088000589,55103
2016-06-06,14.594132423400879,14.842331957631528,14.14737345114693,14.395572985377578,33793
2016-06-07,14.544492721557617,14.842332360071332,13.899174293782995,14.544492721557617,39840
2016-06-08,15.28908920288086,15.884768396470909,14.594130774896453,14.743051046696953,102294
2016-06-09,15.04089069366455,15.487650591873352,14.743052023933403,15.090530787555089,56555
2016-06-10,15.189810752868652,15.586929604564737,14.792690954366542,15.189810752868652,40393
2016-06-13,14.792691230773926,15.18981103669638,14.49485255983964,15.18981103669638,15262
2016-06-14,14.792691230773926,15.438010560345647,14.544491707124658,15.438010560345647,43869
2016-06-15,14.842329978942871,15.289088891637654,14.54449038821103,15.289088891637654,39549
2016-06-16,14.445212364196777,15.090530742425779,13.948813320387995,14.842331220521388,84927
2016-06-17,14.445212364196777,14.891971314263474,14.345932176712607,14.842331220521388,39485
2016-06-20,14.544492721557617,14.792692262518027,13.998454488889603,14.494853570810424,14320
2016-06-21,14.345932006835938,15.239450843194808,14.19701267417914,14.445212193144489,71231
2016-06-22,14.544492721557617,14.743053111770834,14.246654029850014,14.743053111770834,11585
2016-06-23,14.29629135131836,14.743051225326925,14.197012115721114,14.29629135131836,42239
2016-06-24,13.89917278289795,14.64377132483891,13.700613361074895,14.14737229687827,67752
2016-06-27,13.948814392089844,14.197013933063662,13.601334656004052,14.048093640395704,42782
2016-06-28,13.998453140258789,14.395571988814009,13.899172954716974,14.197012564536399,58375
2016-06-29,16.778287887573242,16.778287887573242,14.147373242290728,14.147373242290728,714340
2016-06-30,15.884769439697266,17.671805244218376,15.636569917201996,16.927206676732567,285105
2016-07-01,15.73585033416748,16.381168723333975,15.636570145000611,16.381168723333975,54443
2016-07-04,15.785489082336426,16.083329642297226,15.040890522852518,15.884769268990025,49299
2016-07-05,15.438011169433594,16.381169207150755,15.338730977334489,15.785489948168294,123609
2016-07-07,16.033687591552734,16.132967771948653,15.586928673383042,15.636568763581002,49256
2016-07-08,15.835127830505371,15.984048097835334,15.487649100347355,15.835127830505371,27855
2016-07-11,16.778287887573242,17.37396713965528,15.785489765307227,15.835129860781741,367422
2016-07-12,15.984049797058105,17.125767233931093,15.934408755864958,16.927206856382703,113744
2016-07-13,16.033687591552734,16.23224795234457,15.884768267764827,16.132967771948653,24103
2016-07-14,16.033687591552734,16.480447456528395,15.984048448160745,16.132967771948653,19963
2016-07-15,15.835127830505371,16.08332827605531,15.785487741395382,16.08332827605531,51839
2016-07-18,15.934408187866211,16.67900673671252,15.884769042054604,15.984049227289852,59880
2016-07-19,16.18260955810547,17.67180682640765,15.835130763585301,15.884770861889931,161005
2016-07-20,16.778287887573242,17.37396713965528,16.182608635491206,16.182608635491206,108243
2016-07-21,16.827926635742188,17.175404416274752,16.281886606768946,16.72864645832779,92400
2016-07-22,15.785489082336426,16.877567348301902,15.438010322660887,16.62936782847393,207206
2016-07-25,15.785489082336426,16.083329642297226,15.586929655835256,15.835129175663225,101172
2016-07-26,15.63656997680664,16.480448735229732,15.586929882757158,16.480448735229732,47469
