Price,Close,High,Low,Open,Volume,DeliveryVolume,DeliveryPercentage
Ticker,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE,SBILIFE
Date,,,,,,,
2017-10-03,694.6608276367188,726.519710719837,688.9174187577818,721.6107937555138,35367877,,
2017-10-04,690.8319702148438,697.8026089590047,686.2666530599287,697.2135628398645,3613280,,
2017-10-05,681.8975830078125,691.7154160650795,673.6015020897626,691.7154160650795,2680742,,
2017-10-06,684.0575561523438,689.2119187928888,676.448735111539,681.2594975453682,1416485,,
2017-10-09,685.9229736328125,689.7028156281444,681.4558113723095,681.4558113723095,951473,,
2017-10-10,687.2483520507812,688.4265040675284,682.8794041137983,685.6283855373413,555002,,
2017-10-11,677.3323974609375,690.1937361423483,673.5034181986499,687.2483859169897,1077409,,
2017-10-12,675.1724243164062,681.3576474599852,672.5215972767866,678.5104517649677,439314,,
2017-10-13,677.1360473632812,682.3885647732191,667.6127360554758,676.3997097867494,1344510,,
2017-10-16,657.89306640625,676.8906121330548,656.8131285797016,673.5034472431619,971834,,
2017-10-17,660.789306640625,661.7220128570575,656.8130958477321,658.2857709505297,664335,,
2017-10-18,656.2239990234375,660.5928868852037,652.051419888219,658.7766117015458,415712,,
2017-10-19,662.8019409179688,665.8945825578496,653.9658904306548,653.9658904306548,93358,,
2017-10-23,653.67138671875,661.5256540507224,652.8859719702135,657.7948890526964,292330,,
2017-10-24,653.720458984375,659.2184820293548,650.9224002377424,651.7078149803671,350373,,
2017-10-25,657.69677734375,661.1820967137371,646.111684338947,654.8495812818967,583868,,
2017-10-26,654.7022094726562,657.696696658501,648.4679091076337,657.696696658501,242175,,
2017-10-27,650.136962890625,653.9168049149437,646.9952441060566,651.1187462655962,396395,,
2017-10-30,643.0682373046875,652.8860729887285,638.061165075152,652.8860729887285,1164020,,
2017-10-31,650.0387573242188,656.8130866717687,643.8535339635397,643.8535339635397,1402840,,
2017-11-01,635.262939453125,652.7386720563518,630.5503910994789,651.9041801324313,859011,,
2017-11-02,631.0413818359375,641.693709469755,629.5196293058655,635.2630391502163,574130,,
2017-11-03,630.5503540039062,641.5954166470265,629.4212791866229,631.3357686960903,672547,,
2017-11-06,644.7862548828125,647.8788965953862,630.943132763291,630.943132763291,483071,,
2017-11-07,630.6485595703125,646.9952775786084,627.8995779628337,646.9952775786084,763293,,
