Price,Close,High,Low,Open,Volume
Ticker,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS
Date,,,,,
2017-11-02,258.3009948730469,276.49804076797676,253.59401974470748,266.93852006765604,113099
2017-11-03,245.63587951660156,261.98896513211264,245.39325222146815,261.98896513211264,147702
2017-11-06,235.88223266601562,248.20769490583717,233.89268610872634,248.20769490583717,397193
2017-11-07,242.7243194580078,247.33423744796713,233.89268117477909,233.89268117477909,145331
2017-11-08,254.80722045898438,254.85576369751064,243.64637763487679,254.85576369751064,116053
2017-11-09,267.5208740234375,267.5208740234375,262.0375025781902,262.7653845297962,8258
2017-11-10,280.8652648925781,280.8652648925781,280.8652648925781,280.8652648925781,263167
2017-11-13,283.2431335449219,294.889244668639,281.4476854898304,294.889244668639,516205
2017-11-14,281.3505554199219,286.1060436343244,269.3162496474793,269.80150415134864,97766
2017-11-15,284.84442138671875,290.1822214467765,276.59509402117493,282.41814863214705,137404
2017-11-16,281.9328918457031,299.79025325423714,275.62458273383714,295.0347646165017,54867
2017-11-17,271.20880126953125,291.10423939141765,269.07366923380516,291.10423939141765,91870
2017-11-20,267.13262939453125,274.6540749088187,266.8900021198768,271.7425476129655,59105
2017-11-21,261.1639709472656,269.99560853825204,257.8157031383893,266.74439755033717,133093
2017-11-22,256.99078369140625,262.0374425807362,254.2733702079736,261.1639903623175,25553
2017-11-23,257.8642883300781,262.03746575243343,254.7586472593103,261.0184430104315,26151
2017-11-24,261.6492614746094,263.0079683024699,257.18491365370676,260.58169553215197,34189
2017-11-27,261.8433532714844,266.4047580616519,258.4465712925562,266.4047580616519,29991
2017-11-28,257.13641357421875,263.687350398746,254.66159744773282,263.0079821402779,220652
2017-11-29,253.1573486328125,259.12597471106574,251.65304149595684,257.1364425575121,35770
2017-11-30,251.2648162841797,255.2439097745247,248.45034563603926,255.2439097745247,71198
2017-12-01,248.2077178955078,256.6511594422147,247.4798360248465,251.3618726683735,24233
2017-12-04,251.2648162841797,254.27340061188394,245.53881814811692,248.20771834537908,33722
2017-12-05,249.51791381835938,251.31336170844847,243.64633037132702,245.58734871356617,14675
2017-12-06,245.10208129882812,249.5179007580475,209.33881429148158,249.5179007580475,190976
2017-12-07,244.37420654296875,247.43130443708725,234.91174234552318,247.43130443708725,20875
2017-12-08,251.5560302734375,253.30293522102755,244.7139217239221,252.23536903412503,38260
2017-12-11,262.4256896972656,274.99379606460224,261.06698269967035,263.00800115840394,92879
2017-12-12,250.2942657470703,265.87095300313047,248.69293181693666,265.87095300313047,59252
2017-12-13,252.13824462890625,256.16588096491205,243.1125221217212,243.1125221217212,13344
2017-12-14,252.28387451171875,254.6616042446404,249.4208605686612,254.6616042446404,17643
2017-12-15,255.34092712402344,257.91277008374993,252.08971600848182,255.19535669565866,446942
2017-12-18,257.3304443359375,266.8899634974538,247.4797843340026,260.09640079024587,516880
2017-12-19,256.7967529296875,262.91094934470243,252.81765908959585,259.85385113719497,57890
2017-12-20,256.16583251953125,261.94034262547973,254.32184194053482,255.29235082734104,42921
2017-12-21,256.6996765136719,261.89190651790113,255.43802643455354,257.9128129811278,43533
2017-12-22,262.0859680175781,264.80341124127204,258.1554180484615,260.2905498943934,56045
2017-12-26,265.3857116699219,266.93850245644063,259.12591644801967,262.32858446719683,105722
2017-12-27,262.8138732910156,267.86053285857537,262.0374777964324,265.82245766330743,40298
2017-12-28,263.3476867675781,265.91953031609506,261.988979762474,264.4152528492997,21342
2017-12-29,261.60076904296875,266.64742923216164,259.7082936852164,266.55037237898614,53814
2018-01-01,261.8433532714844,267.0841263044729,257.62166222031584,257.62166222031584,71903
2018-01-02,260.2420349121094,264.9490104349293,256.0688572174964,259.1259552605352,200465
2018-01-03,265.7739562988281,266.7929791346257,257.23345737690335,260.09647142809223,54103
2018-01-04,272.3248596191406,276.40098007211503,262.0374572267222,262.0374572267222,243242
2018-01-05,285.76641845703125,291.1527321548612,273.343884114538,273.343884114538,127514
2018-01-08,286.0090637207031,291.6380050493283,285.3296954559152,291.05569362487995,85480
2018-01-09,286.8824462890625,295.7140834958214,281.3990767455108,293.57895199789476,166365
2018-01-10,285.42669677734375,291.63794832225443,284.35913097644107,287.22214431282777,33230
2018-01-11,278.9243469238281,291.1527691517186,261.1640398526098,286.30022299918994,668166
2018-01-12,278.8758239746094,284.11656772040016,276.692178279064,276.692178279064,254450
2018-01-15,285.4752502441406,287.27069803034783,277.5656068806739,277.5656068806739,67738
2018-01-16,271.1116943359375,291.1526992078976,269.99561491249074,291.00712878181054,46453
2018-01-17,275.0422668457031,280.4771236072855,263.59027156967215,271.2572873641394,24093
2018-01-18,260.4361572265625,280.8653646265135,258.6407092314563,273.1983476497372,63228
2018-01-19,264.60931396484375,265.87099363106864,260.09645233845913,262.0374706394924,12777
2018-01-22,269.1706848144531,272.7130368428089,260.630187598291,272.7130368428089,22164
2018-01-23,265.6282958984375,276.0127232844473,262.52265559336894,269.1706474348688,25813
2018-01-24,253.0602569580078,269.2192281326717,251.84712053922541,262.57123463422647,430124
2018-01-25,260.2420349121094,265.62837871897796,253.30290008614116,253.30290008614116,64574
2018-01-29,256.3114929199219,266.89003757671713,252.3323991634417,257.4275726080881,1227085
2018-01-30,259.36865234375,260.8244165290283,254.27347769527597,259.02896811033213,61986
2018-01-31,259.36865234375,261.018530267438,254.07936395686627,260.9699870240365,16116
2018-02-01,257.9128112792969,261.98896163008817,254.17634506066972,261.98896163008817,43679
2018-02-02,255.6806182861328,259.1259135290922,237.77471466152653,255.82618871853094,95629
2018-02-05,252.13824462890625,255.24388550104862,242.62726758654813,255.19537189456585,41947
2018-02-06,254.3704071044922,255.2438592544699,237.77469778458223,244.6167889887132,35032
2018-02-07,257.039306640625,258.6406405176869,249.5663757242251,255.24385912252026,164749
2018-02-08,254.1763153076172,260.0964264602673,252.33235402861754,260.0964264602673,14999
2018-02-09,262.23162841796875,263.1050808768106,247.47987500217417,252.33242157084425,16781
2018-02-12,271.7910461425781,273.6835506269262,264.9489692239392,264.9489692239392,21256
2018-02-14,278.1479797363281,286.3002521799677,269.7530799603327,276.64367250516494,58700
2018-02-15,265.0460510253906,279.8463153527563,262.0374667795888,279.50663123156136,28447
2018-02-16,262.5711975097656,274.6540463795018,255.29238002620994,274.6540463795018,85077
2018-02-19,259.90228271484375,264.94894105822385,254.07922906521247,262.03741423340824,225249
2018-02-20,265.9679870605469,270.480877731153,259.1744238700595,259.1744238700595,16564
2018-02-21,263.2505798339844,267.66638416481044,258.05835049254347,264.2696024895332,21743
2018-02-22,259.8381042480469,263.2506121837623,258.91184019218383,262.66560487241236,7470
2018-02-23,256.71807861328125,264.7618471159402,255.25557524916144,259.3018583603253,88387
2018-02-26,253.5005645751953,261.7880830324613,251.5505602323092,261.7880830324613,84836
2018-02-27,253.54934692382812,255.88937634644535,251.25811522580648,254.621855450076,24509
2018-02-28,254.76809692382812,256.81560776774364,250.57559880676612,256.3281066027499,368987
2018-03-01,256.4742126464844,257.30297013084305,253.79295768541996,254.3292265304491,9746
2018-03-05,259.39923095703125,265.68800480756545,258.2779847775897,258.3754909137793,65700
2018-03-06,255.10934448242188,264.6156168566825,253.50059664695027,263.2506195949099,57890
2018-03-07,253.69558715820312,255.54808540782687,248.62556376003755,255.54808540782687,15518
2018-03-08,257.64434814453125,260.3256043693088,248.1380760748655,253.69560087901473,27076
2018-03-09,254.1830596923828,262.27556523070564,250.57554001595295,262.27556523070564,56539
2018-03-12,254.47557067871094,262.2755881707787,252.47682809825073,262.2755881707787,13147
2018-03-13,254.03680419921875,258.37557576968607,252.52556273339127,256.37683321750063,185416
2018-03-14,252.0380859375,256.1818455709018,249.84433083746373,252.67183145990225,910986
2018-03-15,249.55181884765625,254.9630842224954,249.16182390494944,254.4268448956119,27691
2018-03-16,242.0442657470703,251.0142967622363,239.9967554333148,249.55177876858878,116976
2018-03-19,242.5317840576172,245.7005410352544,238.87552600649732,241.8492855302119,20617
